cik,sic,sic1,sic2,sic3
1569650,6020,6,60,602
1569994,6035,6,60,603
1570318,6726,6,67,672
1570562,2834,2,28,283
1570585,4841,4,48,484
1570827,6282,6,62,628
1571088,9995,9,99,999
1571123,7373,7,73,737
1571283,6798,6,67,679
1571329,6797,6,67,679
1571498,2836,2,28,283
1571508,4899,4,48,489
1571776,6798,6,67,679
1571949,6200,6,62,620
1571996,3571,3,35,357
1572280,6726,6,67,672
1572552,2836,2,28,283
1572621,1600,1,16,160
1572684,1531,1,15,153
1572694,6797,6,67,679
1572910,4610,4,46,461
1573097,5000,5,50,500
1573166,1311,1,13,131
1573312,6726,6,67,672
1573516,5500,5,55,550
1573698,6726,6,67,672
1574085,6798,6,67,679
1574111,2836,2,28,283
1574197,6552,6,65,655
1574235,2836,2,28,283
1574460,4812,4,48,481
1574532,1531,1,15,153
1574540,6798,6,67,679
1574565,2836,2,28,283
1574596,1531,1,15,153
1574648,1311,1,13,131
1574774,8090,8,80,809
1574815,5211,5,52,521
1574963,5171,5,51,517
1575051,1400,1,14,140
1575189,7370,7,73,737
1575360,5961,5,59,596
1575515,5411,5,54,541
1575571,4833,4,48,483
1575599,4922,4,49,492
1575721,1000,1,10,100
1575793,3690,3,36,369
1575828,1389,1,13,138
1575879,6799,6,67,679
1575965,6798,6,67,679
1575988,9995,9,99,999
1576018,6331,6,63,633
1576044,4922,4,49,492
1576169,7370,7,73,737
1576263,2836,2,28,283
1576280,2835,2,28,283
1576340,6726,6,67,672
1576427,7311,7,73,731
1576789,7370,7,73,737
1576914,7370,7,73,737
1576940,1531,1,15,153
1576942,5961,5,59,596
1577095,7997,7,79,799
1577368,6798,6,67,679
1577437,4412,4,44,441
1577552,7370,7,73,737
1577670,6798,6,67,679
1577785,2911,2,29,291
1577791,6797,6,67,679
1577916,5122,5,51,512
1578318,8090,8,80,809
1578348,6797,6,67,679
1578453,4412,4,44,441
1578526,2090,2,20,209
1578620,6797,6,67,679
1578685,4922,4,49,492
1578732,6531,6,65,653
1578735,6331,6,63,633
1578776,6036,6,60,603
1578809,2833,2,28,283
1578845,2834,2,28,283
1578932,2860,2,28,286
1578987,6799,6,67,679
1579157,2300,2,23,230
1579214,7389,7,73,738
1579241,3420,3,34,342
1579252,3530,3,35,353
1579298,5600,5,56,560
1579428,2836,2,28,283
1579471,6798,6,67,679
1579684,2711,2,27,271
1579695,2836,2,28,283
1579762,6726,6,67,672
1579823,2086,2,20,208
1579877,6798,6,67,679
1579910,3674,3,36,367
1580156,2731,2,27,273
1580185,6153,6,61,615
1580345,6797,6,67,679
1580608,6141,6,61,614
1580670,1531,1,15,153
1580732,7372,7,73,737
1580808,3576,3,35,357
1580905,1700,1,17,170
1581068,6798,6,67,679
1581091,6531,6,65,653
1581164,7011,7,70,701
1581607,9995,9,99,999
1581720,2836,2,28,283
1581804,4412,4,44,441
1581889,9995,9,99,999
1581908,5172,5,51,517
1581934,6797,6,67,679
1581987,2836,2,28,283
1581990,5171,5,51,517
1582054,8090,8,80,809
1582086,6331,6,63,633
1582313,2836,2,28,283
1582554,2834,2,28,283
1582568,4610,4,46,461
1582581,3555,3,35,355
1582616,2430,2,24,243
1582817,6726,6,67,672
1582966,4924,4,49,492
1582982,7370,7,73,737
1583001,6726,6,67,672
1583103,4610,4,46,461
1583107,2836,2,28,283
1583648,2836,2,28,283
1583744,5171,5,51,517
1583771,2836,2,28,283
1584133,7372,7,73,737
1584207,6141,6,61,614
1584361,2836,2,28,283
1584509,5812,5,58,581
1584754,3679,3,36,367
1584831,6331,6,63,633
1584952,1311,1,13,131
1585023,6035,6,60,603
1585064,6311,6,63,631
1585364,2834,2,28,283
1585583,5812,5,58,581
1585608,2834,2,28,283
1585689,7011,7,70,701
1585790,4953,4,49,495
1585854,3674,3,36,367
1585855,6726,6,67,672
1586049,2835,2,28,283
1586105,2834,2,28,283
1586300,4522,4,45,452
1587221,2834,2,28,283
1587246,1389,1,13,138
1587264,4412,4,44,441
1587523,3670,3,36,367
1587732,4924,4,49,492
1587755,7990,7,79,799
1587987,6797,6,67,679
1588084,2860,2,28,286
1588216,1311,1,13,131
1588238,1311,1,13,131
1588869,9995,9,99,999
1588972,2834,2,28,283
1589061,6512,6,65,651
1589094,7370,7,73,737
1589420,6726,6,67,672
1589526,3713,3,37,371
1590364,7359,7,73,735
1590560,2836,2,28,283
1590584,7011,7,70,701
1590714,2890,2,28,289
1590717,6798,6,67,679
1590750,2836,2,28,283
1590877,2836,2,28,283
1590895,7990,7,79,799
1590955,7370,7,73,737
1590976,3730,3,37,373
1591096,3841,3,38,384
1591165,3845,3,38,384
1591517,2721,2,27,272
1591588,5051,5,50,505
1591670,6798,6,67,679
1591698,7370,7,73,737
1591763,4922,4,49,492
1591877,7372,7,73,737
1591890,6331,6,63,633
1591956,7372,7,73,737
1592000,4922,4,49,492
1592016,2870,2,28,287
1592057,2400,2,24,240
1592058,2670,2,26,267
1592288,2836,2,28,283
1592329,6035,6,60,603
1592379,5812,5,58,581
1592386,6211,6,62,621
1592480,3270,3,32,327
1592560,8200,8,82,820
1593034,2834,2,28,283
1593195,2711,2,27,271
1593222,6798,6,67,679
1593538,6111,6,61,611
1593548,3990,3,39,399
1593936,5945,5,59,594
1593984,2836,2,28,283
1594012,6036,6,60,603
1594109,7370,7,73,737
1594124,4991,4,49,499
1594337,2834,2,28,283
1594466,1311,1,13,131
1594555,6036,6,60,603
1594590,1381,1,13,138
1594686,6798,6,67,679
1594805,7370,7,73,737
1594864,2836,2,28,283
1594879,5812,5,58,581
1595097,2836,2,28,283
1595262,8700,8,87,870
1595353,2836,2,28,283
1595585,2834,2,28,283
1595761,7370,7,73,737
1595974,7370,7,73,737
1596532,3576,3,35,357
1596783,2834,2,28,283
1596856,6531,6,65,653
1596946,2835,2,28,283
1596961,5961,5,59,596
1596964,8200,8,82,820
1596967,6282,6,62,628
1596993,4412,4,44,441
1597033,7370,7,73,737
1597095,4700,4,47,470
1597131,1311,1,13,131
1597264,2836,2,28,283
1597313,3845,3,38,384
1597426,3841,3,38,384
1597503,6211,6,62,621
1597553,2836,2,28,283
1597659,4412,4,44,441
1597672,2820,2,28,282
1597680,5961,5,59,596
1597835,7372,7,73,737
1598014,7370,7,73,737
1598110,7372,7,73,737
1598428,3312,3,33,331
1598570,2834,2,28,283
1598646,2836,2,28,283
1598655,4412,4,44,441
1598665,6331,6,63,633
1598696,2834,2,28,283
1598968,1311,1,13,131
1599222,1311,1,13,131
1599298,2836,2,28,283
1599489,5110,5,51,511
1599617,5084,5,50,508
1599891,6035,6,60,603
1599947,4911,4,49,491
1600033,2844,2,28,284
1600125,6036,6,60,603
1600132,3845,3,38,384
1600422,3533,3,35,353
1600438,5030,5,50,503
1600470,1311,1,13,131
1600527,7372,7,73,737
1600620,2836,2,28,283
1600847,2836,2,28,283
1600890,6020,6,60,602
1601046,3825,3,38,382
1601072,4991,4,49,499
1601545,6036,6,60,603
1601548,8744,8,87,874
1601712,6141,6,61,614
1601936,2836,2,28,283
1602065,6792,6,67,679
1602078,3845,3,38,384
1602367,8011,8,80,801
1602658,6020,6,60,602
1603016,4412,4,44,441
1603145,4911,4,49,491
1603207,2836,2,28,283
1603286,4922,4,49,492
1603429,2834,2,28,283
1603454,2835,2,28,283
1603756,3845,3,38,384
1603923,1381,1,13,138
1603969,9995,9,99,999
1603978,2836,2,28,283
1603993,3490,3,34,349
1604028,3080,3,30,308
1604191,2836,2,28,283
1604416,5160,5,51,516
1604464,2836,2,28,283
1604481,4412,4,44,441
1604522,6726,6,67,672
1604643,3580,3,35,358
1604665,2860,2,28,286
1604738,8742,8,87,874
1604778,3674,3,36,367
1604821,8071,8,80,807
1604924,2836,2,28,283
1604929,7370,7,73,737
1604950,2836,2,28,283
1605301,6020,6,60,602
1605484,3711,3,37,371
1605607,6798,6,67,679
1605725,5171,5,51,517
1605975,4813,4,48,481
1606012,2836,2,28,283
1606163,1700,1,17,170
1606180,8060,8,80,806
1606268,4931,4,49,493
1606363,6020,6,60,602
1606366,5812,5,58,581
1606440,6020,6,60,602
1606457,7374,7,73,737
1606498,3842,3,38,384
1606645,2834,2,28,283
1606745,7370,7,73,737
1606757,3674,3,36,367
1606909,4412,4,44,441
1607245,2836,2,28,283
1607250,1381,1,13,138
1607310,7372,7,73,737
1607678,2836,2,28,283
1607716,3620,3,36,362
1607741,3270,3,32,327
1607849,4213,4,42,421
1607962,3842,3,38,384
1608109,3669,3,36,366
1608249,4899,4,48,489
1608269,9995,9,99,999
1608298,9995,9,99,999
1608390,2836,2,28,283
1608638,8082,8,80,808
1608741,6726,6,67,672
1608742,6726,6,67,672
1609065,6020,6,60,602
1609132,6020,6,60,602
1609253,1311,1,13,131
1609351,2836,2,28,283
1609550,3845,3,38,384
1609653,5961,5,59,596
1609702,7370,7,73,737
1609711,7370,7,73,737
1609727,2836,2,28,283
1609804,2890,2,28,289
1609809,2836,2,28,283
1609951,6020,6,60,602
1609989,2040,2,20,204
1610092,5912,5,59,591
1610114,6798,6,67,679
1610128,7359,7,73,735
1610250,5661,5,56,566
1610418,4922,4,49,492
1610466,4610,4,46,461
1610520,6282,6,62,628
1610532,7372,7,73,737
1610590,3845,3,38,384
1610601,7370,7,73,737
1610618,2836,2,28,283
1610682,4610,4,46,461
1610793,6331,6,63,633
1610853,3845,3,38,384
1610950,8731,8,87,873
1611005,4991,4,49,499
1611110,6282,6,62,628
1611231,7370,7,73,737
1611547,6798,6,67,679
1611647,2040,2,20,204
1611702,6282,6,62,628
1611746,2836,2,28,283
1611747,2836,2,28,283
1611787,2836,2,28,283
1611820,7370,7,73,737
1611852,6159,6,61,615
1611983,7372,7,73,737
1611988,9995,9,99,999
1612042,2836,2,28,283
1612630,6794,6,67,679
1612720,4923,4,49,492
1612940,2836,2,28,283
1613011,7370,7,73,737
1613103,3845,3,38,384
1613665,6020,6,60,602
1613780,2836,2,28,283
1613859,8731,8,87,873
1614178,7370,7,73,737
1614184,6020,6,60,602
1614436,4512,4,45,451
1614675,8731,8,87,873
1614744,2834,2,28,283
1614806,6798,6,67,679
1614818,7374,7,73,737
1615063,7812,7,78,781
1615153,5010,5,50,501
1615165,7370,7,73,737
1615219,2834,2,28,283
1615346,6519,6,65,651
1615418,6035,6,60,603
1615817,1389,1,13,138
1615892,9995,9,99,999
1615905,6726,6,67,672
1616000,6798,6,67,679
1616101,3841,3,38,384
1616212,2836,2,28,283
1616262,2060,2,20,206
1616291,6282,6,62,628
1616297,6020,6,60,602
1616314,6798,6,67,679
1616318,3480,3,34,348
1616533,3674,3,36,367
1616543,3845,3,38,384
1616707,5961,5,59,596
1616741,4213,4,42,421
1616817,3714,3,37,371
1616862,2851,2,28,285
1616896,3312,3,33,331
1617049,4412,4,44,441
1617227,5812,5,58,581
1617242,6036,6,60,603
1617406,6798,6,67,679
1617640,7370,7,73,737
1617667,7350,7,73,735
1617669,3714,3,37,371
1617798,4922,4,49,492
1617898,5080,5,50,508
1617977,5812,5,58,581
1618500,3845,3,38,384
1618561,2836,2,28,283
1618563,6798,6,67,679
1618673,5140,5,51,514
1618732,7370,7,73,737
1618756,5812,5,58,581
1618865,4813,4,48,481
1618921,5912,5,59,591
1619087,2834,2,28,283
1619250,3841,3,38,384
1619489,4812,4,48,481
1619551,9995,9,99,999
1619739,1311,1,13,131
1619762,7990,7,79,799
1619917,6411,6,64,641
1619954,7370,7,73,737
1620179,7374,7,73,737
1620280,6798,6,67,679
1620393,6798,6,67,679
1620459,6331,6,63,633
1620533,5812,5,58,581
1620546,2836,2,28,283
1620664,7374,7,73,737
1620702,4991,4,49,499
1620928,1311,1,13,131
1621227,2836,2,28,283
1621434,1311,1,13,131
1621443,2834,2,28,283
1621563,1400,1,14,140
1621832,4953,4,49,495
1622175,9995,9,99,999
1622194,6798,6,67,679
1622229,2836,2,28,283
1622345,3621,3,36,362
1622353,6798,6,67,679
1622536,4911,4,49,491
1622577,9995,9,99,999
1622893,2711,2,27,271
1623595,1311,1,13,131
1623613,2834,2,28,283
1623919,3845,3,38,384
1623925,4922,4,49,492
1624322,6020,6,60,602
1624326,3841,3,38,384
1624512,3861,3,38,386
1624658,2836,2,28,283
1624794,2800,2,28,280
1624899,3841,3,38,384
1625101,3845,3,38,384
1625414,5961,5,59,596
1625791,3555,3,35,355
1626115,6200,6,62,620
1626199,2836,2,28,283
1626853,7372,7,73,737
1626878,2836,2,28,283
1626971,2836,2,28,283
1627014,7374,7,73,737
1627223,2860,2,28,286
1627272,1040,1,10,104
1627281,2836,2,28,283
1627475,7370,7,73,737
1627487,5812,5,58,581
1627606,5400,5,54,540
1627857,7372,7,73,737
1628063,6798,6,67,679
1628369,6531,6,65,653
1628738,2836,2,28,283
1628908,7372,7,73,737
1629019,6020,6,60,602
1629137,2836,2,28,283
1629210,1040,1,10,104
1629220,4841,4,48,484
1629261,2086,2,20,208
1629995,4922,4,49,492
1630132,5812,5,58,581
1630472,6798,6,67,679
1630805,3510,3,35,351
1630940,9995,9,99,999
1631569,6798,6,67,679
1631574,2836,2,28,283
1631596,6798,6,67,679
1631650,2836,2,28,283
1631761,7370,7,73,737
1631825,7370,7,73,737
1632127,4841,4,48,484
1632790,3690,3,36,369
1632933,4922,4,49,492
1633142,7372,7,73,737
1633438,4911,4,49,491
1633441,5961,5,59,596
1633651,4922,4,49,492
1633917,7374,7,73,737
1633931,1700,1,17,170
1633932,2836,2,28,283
1633978,3576,3,35,357
1634117,5940,5,59,594
1634432,2836,2,28,283
1634447,9995,9,99,999
1634997,4911,4,49,491
1635235,1311,1,13,131
1635261,6035,6,60,603
1635282,7370,7,73,737
1635327,7990,7,79,799
1635581,4991,4,49,499
1635626,6035,6,60,603
1635650,4610,4,46,461
1635718,2711,2,27,271
1635881,3533,3,35,353
1635984,6311,6,63,631
1636050,2836,2,28,283
1636222,5812,5,58,581
1636282,2836,2,28,283
1636286,6020,6,60,602
1636519,7900,7,79,790
1636651,2836,2,28,283
1637207,7997,7,79,799
1637459,2030,2,20,203
1637558,1220,1,12,122
1637655,3714,3,37,371
1637736,3711,3,37,371
1637761,3842,3,38,384
1637810,6531,6,65,653
1637890,2836,2,28,283
1637913,3559,3,35,355
1637921,3089,3,30,308
1638287,2836,2,28,283
1638290,3730,3,37,373
1638381,2834,2,28,283
1638833,8090,8,80,809
1639300,5331,5,53,533
1639669,9995,9,99,999
1639691,3845,3,38,384
1639877,3330,3,33,333
1639920,7370,7,73,737
1639947,6798,6,67,679
1640043,4412,4,44,441
1640251,6159,6,61,615
1640266,2836,2,28,283
1640313,2090,2,20,209
1640384,6159,6,61,615
1640455,2836,2,28,283
1641129,7370,7,73,737
1641197,9995,9,99,999
1641489,2836,2,28,283
1641614,3674,3,36,367
1641640,2836,2,28,283
1641991,3561,3,35,356
1642081,6020,6,60,602
1642122,6200,6,62,620
1642271,2834,2,28,283
1642380,2836,2,28,283
1642453,9995,9,99,999
1643303,3577,3,35,357
1643848,2834,2,28,283
1643858,7370,7,73,737
1643918,2836,2,28,283
1643953,2510,2,25,251
1644147,5311,5,53,531
1644378,8741,8,87,874
1644406,2050,2,20,205
1644440,2860,2,28,286
1644509,9995,9,99,999
1644675,7370,7,73,737
1644963,2834,2,28,283
1645113,3845,3,38,384
1645460,2836,2,28,283
1645494,3663,3,36,366
1645590,3571,3,35,357
1645666,2836,2,28,283
1645676,1311,1,13,131
1645926,2670,2,26,267
1646109,6726,6,67,672
1646228,5700,5,57,570
1646383,7370,7,73,737
1646587,6798,6,67,679
1647088,6512,6,65,651
1647320,2836,2,28,283
1647338,7370,7,73,737
1647509,6798,6,67,679
1647513,4610,4,46,461
1647933,6726,6,67,672
1648257,2834,2,28,283
1648416,3711,3,37,371
1648428,6794,6,67,679
1648893,3845,3,38,384
1649096,6798,6,67,679
1649709,6282,6,62,628
1649744,5961,5,59,596
1649749,6020,6,60,602
1649904,2836,2,28,283
1649989,2836,2,28,283
1650107,2086,2,20,208
1650132,6798,6,67,679
1650372,7370,7,73,737
1650445,8062,8,80,806
1650575,7373,7,73,737
1650664,2836,2,28,283
1650729,5080,5,50,508
1650962,3580,3,35,358
1651052,6282,6,62,628
1651094,6141,6,61,614
1651235,3663,3,36,366
1651308,2836,2,28,283
1651311,2836,2,28,283
1651347,2836,2,28,283
1651407,2836,2,28,283
1651561,7370,7,73,737
1651625,2836,2,28,283
1651717,2030,2,20,203
1651944,9995,9,99,999
1652044,7370,7,73,737
1652106,6035,6,60,603
1652130,2836,2,28,283
1652133,4610,4,46,461
1652362,1600,1,16,160
1652535,3559,3,35,355
1652866,7370,7,73,737
1652923,2836,2,28,283
1653242,6020,6,60,602
1653247,7370,7,73,737
1653477,2860,2,28,286
1653653,7011,7,70,701
1654151,2836,2,28,283
1654795,5172,5,51,517
1655020,1311,1,13,131
1655050,6797,6,67,679
1655075,3089,3,30,308
1655099,6726,6,67,672
1655759,2836,2,28,283
1655891,4412,4,44,441
1656239,7990,7,79,799
1656328,2836,2,28,283
1656472,6799,6,67,679
1656936,6798,6,67,679
1657197,7389,7,73,738
1657312,2834,2,28,283
1657788,1311,1,13,131
1657853,7510,7,75,751
1658566,1311,1,13,131
1659122,1311,1,13,131
1659166,3829,3,38,382
1659323,2836,2,28,283
1659494,8200,8,82,820
1659617,2836,2,28,283
1659939,4911,4,49,491
1660046,2836,2,28,283
1660134,7370,7,73,737
1660280,7370,7,73,737
1660334,2834,2,28,283
1660484,2836,2,28,283
1660690,2860,2,28,286
1660719,2834,2,28,283
1660734,7359,7,73,735
1661125,6200,6,62,620
1661181,2836,2,28,283
1661215,2040,2,20,204
1661290,7990,7,79,799
1661920,1311,1,13,131
1661998,2836,2,28,283
1662253,9995,9,99,999
1662524,2836,2,28,283
1664703,3621,3,36,362
1665562,6510,6,65,651
1665658,7370,7,73,737
1665918,5140,5,51,514
1666071,7370,7,73,737
1666134,7370,7,73,737
1666138,3640,3,36,364
1666175,4911,4,49,491
1666700,2821,2,28,282
1667161,6036,6,60,603
1667280,3220,3,32,322
1667313,7372,7,73,737
1667415,3663,3,36,366
1667939,6036,6,60,603
1667944,6035,6,60,603
1667966,2835,2,28,283
1668105,7370,7,73,737
1668224,6020,6,60,602
1668243,2836,2,28,283
1668340,6035,6,60,603
1668397,8731,8,87,873
1668428,6311,6,63,631
1668673,2834,2,28,283
1668717,2082,2,20,208
1669162,6331,6,63,633
1669600,4700,4,47,470
1669779,5500,5,55,550
1669792,2000,2,20,200
1669811,7370,7,73,737
1669812,2750,2,27,275
1670349,1389,1,13,138
1670541,2531,2,25,253
1670592,3949,3,39,394
1671013,7389,7,73,738
1671502,2836,2,28,283
1671584,2836,2,28,283
1671854,9995,9,99,999
1671933,7370,7,73,737
1672013,3949,3,39,394
1672326,1311,1,13,131
1672909,7990,7,79,799
1673358,5812,5,58,581
1673481,9995,9,99,999
1673985,2820,2,28,282
1674168,6532,6,65,653
1674335,2430,2,24,243
1674365,2836,2,28,283
1674416,2836,2,28,283
1674657,2836,2,28,283
1674745,1531,1,15,153
1674862,2820,2,28,282
1674910,2990,2,29,299
1674930,8071,8,80,807
1674988,2836,2,28,283
1675033,6797,6,67,679
1675149,3330,3,33,333
1675192,6035,6,60,603
1675634,7361,7,73,736
1675644,6020,6,60,602
1675820,7370,7,73,737
1676479,6020,6,60,602
1676667,6020,6,60,602
1677203,6798,6,67,679
1677235,2836,2,28,283
1677250,4210,4,42,421
1677576,6798,6,67,679
1677703,7374,7,73,737
1677761,6798,6,67,679
1677940,2836,2,28,283
1678022,3560,3,35,356
1678463,3272,3,32,327
1678531,8011,8,80,801
1679033,6726,6,67,672
1679049,4412,4,44,441
1679063,7812,7,78,781
1679082,2834,2,28,283
1679268,1389,1,13,138
1679273,2030,2,20,203
1679688,6798,6,67,679
1680048,2836,2,28,283
1680062,3559,3,35,355
1680247,1389,1,13,138
1680378,2870,2,28,287
1680379,6035,6,60,603
1681087,2836,2,28,283
1681206,6331,6,63,633
1681348,3621,3,36,362
1681459,1389,1,13,138
1681622,3844,3,38,384
1681682,3845,3,38,384
1681689,2836,2,28,283
1681714,1311,1,13,131
1681903,6331,6,63,633
1681941,5411,5,54,541
1682150,1311,1,13,131
1682220,6798,6,67,679
1682241,8742,8,87,874
1682325,7370,7,73,737
1682467,3580,3,35,358
1682745,7374,7,73,737
1682852,2836,2,28,283
1683606,7370,7,73,737
1683695,6099,6,60,609
1683825,7370,7,73,737
1684144,2834,2,28,283
1684425,2040,2,20,204
1684693,2834,2,28,283
1685040,6311,6,63,631
1685071,2834,2,28,283
1685316,2836,2,28,283
1685715,1311,1,13,131
1686850,3845,3,38,384
1686954,1040,1,10,104
1687081,6722,6,67,672
1687187,1220,1,12,122
1687221,3713,3,37,371
1687229,6798,6,67,679
1687277,3290,3,32,329
1687451,3312,3,33,331
1687542,6159,6,61,615
1687932,5621,5,56,562
1688476,1389,1,13,138
1688568,7370,7,73,737
1688757,3842,3,38,384
1688852,6798,6,67,679
1688941,5031,5,50,503
1689437,3695,3,36,369
1689662,3411,3,34,341
1689796,6798,6,67,679
1689813,2834,2,28,283
1689923,7370,7,73,737
1690080,9995,9,99,999
1690334,4412,4,44,441
1690511,2300,2,23,230
1690585,2836,2,28,283
1690666,3674,3,36,367
1690680,6531,6,65,653
1690769,1311,1,13,131
1690820,5961,5,59,596
1690881,3531,3,35,353
1691303,1220,1,12,122
1691337,6035,6,60,603
1691433,6722,6,67,672
1691445,7370,7,73,737
1691507,6035,6,60,603
1692063,4210,4,42,421
1692115,4923,4,49,492
1692412,7011,7,70,701
1692415,2835,2,28,283
1692427,3533,3,35,353
1692528,2836,2,28,283
1692705,6141,6,61,614
1692787,4922,4,49,492
1692819,4911,4,49,491
1693256,1389,1,13,138
1693415,2836,2,28,283
1694028,1389,1,13,138
1694426,2911,2,29,291
1694617,1311,1,13,131
1694665,2836,2,28,283
1695098,9995,9,99,999
1695357,2836,2,28,283
1696355,8200,8,82,820
1696804,2836,2,28,283
1697416,6798,6,67,679
1697463,6020,6,60,602
1697500,7359,7,73,735
1697805,9995,9,99,999
1697818,7370,7,73,737
1697862,2836,2,28,283
1698113,9995,9,99,999
1698209,9995,9,99,999
1698287,6020,6,60,602
1698514,1389,1,13,138
1698535,1090,1,10,109
1698990,1311,1,13,131
1698991,9995,9,99,999
1699018,6036,6,60,603
1699039,1382,1,13,138
1699136,3533,3,35,353
1699150,3560,3,35,356
1699683,6159,6,61,615
1701040,7370,7,73,737
1701051,4813,4,48,481
1701108,2836,2,28,283
1701114,5961,5,59,596
1701167,6726,6,67,672
1701229,3714,3,37,371
1701261,100,0,1,10
1701605,1389,1,13,138
1701732,7372,7,73,737
1701808,2834,2,28,283
1701809,6722,6,67,672
1701821,9995,9,99,999
1702744,2060,2,20,206
1702750,6020,6,60,602
1702780,4841,4,48,484
1703038,4955,4,49,495
1703056,7381,7,73,738
1703079,6726,6,67,672
1703141,7370,7,73,737
1703399,7370,7,73,737
1703489,6035,6,60,603
1703497,7990,7,79,799
1703644,6798,6,67,679
1703956,9995,9,99,999
1704235,1389,1,13,138
1704292,2836,2,28,283
1704596,7374,7,73,737
1704711,3944,3,39,394
1704715,1220,1,12,122
1704720,5812,5,58,581
1704760,9995,9,99,999
1705012,5812,5,58,581
1705110,7370,7,73,737
1705259,1000,1,10,100
1705338,7370,7,73,737
1705682,2810,2,28,281
1705696,6798,6,67,679
1705843,2836,2,28,283
1705873,1311,1,13,131
1706089,3661,3,36,366
1706946,9995,9,99,999
1707092,3714,3,37,371
1707178,7011,7,70,701
1707210,4412,4,44,441
1707303,3990,3,39,399
1707502,2836,2,28,283
1707925,2810,2,28,281
1708035,2810,2,28,281
1708055,7373,7,73,737
1708176,9995,9,99,999
1708259,6141,6,61,614
1708301,4610,4,46,461
1708341,9995,9,99,999
1708405,6798,6,67,679
1708410,7900,7,79,790
1708441,8200,8,82,820
1708688,2836,2,28,283
1709017,6035,6,60,603
1709164,3630,3,36,363
1709401,2836,2,28,283
1709505,4210,4,42,421
1709626,2836,2,28,283
1709682,9995,9,99,999
1709768,9995,9,99,999
1709819,8200,8,82,820
1710155,5990,5,59,599
1710340,2836,2,28,283
1710366,1220,1,12,122
1710583,7370,7,73,737
1711012,7370,7,73,737
1711269,4931,4,49,493
1711279,2836,2,28,283
1711291,6141,6,61,614
1711375,3241,3,32,324
1711675,2836,2,28,283
1712178,8200,8,82,820
1712184,4841,4,48,484
1712807,7374,7,73,737
1713334,7990,7,79,799
1713443,1040,1,10,104
1713539,9995,9,99,999
1713683,7370,7,73,737
1713863,6512,6,65,651
1713923,7370,7,73,737
1713930,1000,1,10,100
1713947,7370,7,73,737
1713952,9995,9,99,999
1714179,5070,5,50,507
1714368,5990,5,59,599
1714899,2836,2,28,283
1715773,6020,6,60,602
1716128,7500,7,75,750
1716697,6020,6,60,602
1716726,7370,7,73,737
1717161,4931,4,49,493
1717307,6798,6,67,679
1717393,4581,4,45,458
1717452,2834,2,28,283
1717547,6798,6,67,679
1717557,2800,2,28,280
1718108,2836,2,28,283
1718226,1400,1,14,140
1718227,1600,1,16,160
1718405,9995,9,99,999
